Step,AgentID,Battery,State,Tasks_Completed,Distance_Traveled
46,shelf_59,,,,
46,3,81.5,moving_to_pickup,1.0,37.0
46,shelf_46,,,,
46,shelf_58,,,,
46,1,83.0,moving_to_delivery,1.0,34.0
46,shelf_49,,,,
46,station_0,,,,
46,shelf_3,,,,
46,shelf_54,,,,
46,shelf_10,,,,
46,shelf_6,,,,
46,shelf_38,,,,
46,shelf_19,,,,
46,shelf_24,,,,
46,shelf_65,,,,
46,shelf_12,,,,
46,shelf_17,,,,
46,shelf_9,,,,
46,4,83.5,moving_to_pickup,1.0,33.0
46,shelf_43,,,,
46,shelf_33,,,,
46,shelf_50,,,,
46,shelf_26,,,,
46,shelf_11,,,,
46,0,80.5,moving_to_delivery,1.0,39.0
46,shelf_21,,,,
46,shelf_22,,,,
46,shelf_14,,,,
46,shelf_7,,,,
46,shelf_36,,,,
46,shelf_5,,,,
46,shelf_20,,,,
46,shelf_31,,,,
46,manager,,,,
46,shelf_61,,,,
46,2,81.0,moving_to_pickup,1.0,38.0
46,shelf_64,,,,
46,station_1,,,,
46,shelf_16,,,,
46,shelf_41,,,,
46,shelf_56,,,,
46,shelf_53,,,,
46,shelf_47,,,,
47,shelf_54,,,,
47,station_2,,,,
47,shelf_59,,,,
47,shelf_30,,,,
47,shelf_4,,,,
47,shelf_50,,,,
47,shelf_25,,,,
47,shelf_44,,,,
47,4,83.0,moving_to_pickup,1.0,34.0
47,shelf_48,,,,
47,shelf_15,,,,
47,shelf_45,,,,
47,shelf_41,,,,
47,shelf_22,,,,
47,shelf_56,,,,
47,shelf_10,,,,
47,shelf_39,,,,
47,manager,,,,
47,2,80.5,moving_to_pickup,1.0,39.0
47,shelf_17,,,,
47,shelf_5,,,,
47,shelf_55,,,,
47,shelf_43,,,,
47,shelf_1,,,,
47,shelf_12,,,,
47,3,81.0,moving_to_pickup,1.0,38.0
47,shelf_21,,,,
47,1,82.5,moving_to_delivery,1.0,35.0
47,shelf_46,,,,
47,shelf_27,,,,
47,shelf_13,,,,
47,shelf_49,,,,
47,shelf_53,,,,
47,shelf_32,,,,
47,shelf_26,,,,
47,shelf_65,,,,
47,shelf_34,,,,
47,0,80.0,moving_to_delivery,1.0,40.0
47,shelf_0,,,,
47,shelf_14,,,,
47,shelf_18,,,,
47,shelf_61,,,,
47,station_0,,,,
47,shelf_6,,,,
47,shelf_16,,,,
47,shelf_23,,,,
47,shelf_62,,,,
47,shelf_2,,,,
47,shelf_19,,,,
47,shelf_42,,,,
47,shelf_35,,,,
47,shelf_9,,,,
47,shelf_38,,,,
47,shelf_36,,,,
47,shelf_11,,,,
47,shelf_58,,,,
47,shelf_64,,,,
47,shelf_33,,,,
47,station_3,,,,
47,shelf_24,,,,
47,shelf_28,,,,
47,shelf_57,,,,
47,shelf_29,,,,
47,shelf_20,,,,
47,shelf_40,,,,
47,shelf_52,,,,
47,shelf_60,,,,
47,shelf_47,,,,
47,shelf_51,,,,
47,shelf_3,,,,
47,shelf_31,,,,
47,shelf_37,,,,
47,shelf_8,,,,
47,shelf_63,,,,
47,station_1,,,,
47,shelf_7,,,,
48,shelf_32,,,,
48,station_3,,,,
48,shelf_0,,,,
48,shelf_65,,,,
48,3,80.5,moving_to_pickup,1.0,39.0
48,shelf_17,,,,
48,shelf_63,,,,
48,shelf_28,,,,
48,shelf_53,,,,
48,2,80.0,moving_to_pickup,1.0,40.0
48,shelf_52,,,,
48,shelf_20,,,,
48,shelf_24,,,,
48,shelf_59,,,,
48,shelf_3,,,,
48,shelf_25,,,,
48,shelf_18,,,,
48,shelf_44,,,,
48,shelf_55,,,,
48,shelf_15,,,,
48,manager,,,,
48,shelf_9,,,,
48,shelf_26,,,,
48,shelf_42,,,,
48,shelf_34,,,,
48,shelf_38,,,,
48,shelf_57,,,,
48,station_0,,,,
48,shelf_45,,,,
48,shelf_31,,,,
48,shelf_64,,,,
48,shelf_39,,,,
48,shelf_8,,,,
48,shelf_11,,,,
48,station_1,,,,
48,shelf_13,,,,
48,shelf_40,,,,
48,shelf_1,,,,
48,shelf_7,,,,
48,shelf_47,,,,
48,shelf_48,,,,
48,shelf_29,,,,
48,shelf_51,,,,
48,shelf_62,,,,
48,shelf_21,,,,
48,shelf_54,,,,
48,shelf_61,,,,
48,shelf_14,,,,
48,shelf_2,,,,
48,shelf_50,,,,
48,shelf_36,,,,
48,shelf_5,,,,
48,shelf_35,,,,
48,shelf_10,,,,
48,shelf_56,,,,
48,4,82.5,moving_to_pickup,1.0,35.0
48,shelf_46,,,,
48,shelf_58,,,,
48,shelf_43,,,,
48,shelf_12,,,,
48,shelf_22,,,,
48,shelf_33,,,,
48,shelf_23,,,,
48,shelf_27,,,,
48,1,82.0,moving_to_delivery,1.0,36.0
48,shelf_37,,,,
48,0,79.5,moving_to_delivery,1.0,41.0
48,shelf_6,,,,
48,shelf_16,,,,
48,shelf_60,,,,
48,shelf_19,,,,
48,shelf_30,,,,
48,shelf_49,,,,
48,station_2,,,,
48,shelf_4,,,,
48,shelf_41,,,,
49,shelf_58,,,,
49,manager,,,,
49,shelf_32,,,,
49,shelf_65,,,,
49,shelf_54,,,,
49,shelf_25,,,,
49,shelf_35,,,,
49,shelf_53,,,,
49,shelf_44,,,,
49,shelf_41,,,,
49,shelf_62,,,,
49,shelf_12,,,,
49,station_1,,,,
49,shelf_6,,,,
49,shelf_22,,,,
49,4,82.0,moving_to_pickup,1.0,36.0
49,shelf_30,,,,
49,shelf_10,,,,
49,shelf_59,,,,
49,shelf_18,,,,
49,shelf_47,,,,
49,shelf_26,,,,
49,shelf_64,,,,
49,shelf_36,,,,
49,2,79.5,moving_to_pickup,1.0,41.0
49,shelf_63,,,,
49,shelf_34,,,,
49,shelf_23,,,,
49,shelf_52,,,,
49,shelf_24,,,,
49,shelf_28,,,,
49,shelf_15,,,,
49,shelf_20,,,,
49,shelf_5,,,,
49,shelf_46,,,,
49,shelf_33,,,,
49,shelf_37,,,,
49,shelf_31,,,,
49,shelf_7,,,,
49,0,79.0,moving_to_delivery,1.0,42.0
49,shelf_49,,,,
49,shelf_51,,,,
49,shelf_4,,,,
49,shelf_0,,,,
49,shelf_21,,,,
49,shelf_19,,,,
49,station_2,,,,
49,shelf_9,,,,
49,shelf_11,,,,
49,shelf_13,,,,
49,shelf_27,,,,
49,station_0,,,,
49,shelf_55,,,,
49,shelf_3,,,,
49,shelf_56,,,,
49,shelf_1,,,,
49,shelf_14,,,,
49,3,80.0,moving_to_pickup,1.0,40.0
49,shelf_60,,,,
49,shelf_40,,,,
49,shelf_39,,,,
49,shelf_45,,,,
49,shelf_42,,,,
49,station_3,,,,
49,shelf_29,,,,
49,1,81.5,moving_to_delivery,1.0,37.0
49,shelf_48,,,,
49,shelf_17,,,,
49,shelf_16,,,,
49,shelf_61,,,,
49,shelf_50,,,,
49,shelf_38,,,,
49,shelf_8,,,,
49,shelf_2,,,,
49,shelf_43,,,,
49,shelf_57,,,,
50,shelf_45,,,,
50,shelf_19,,,,
50,shelf_52,,,,
50,shelf_63,,,,
50,shelf_51,,,,
50,shelf_39,,,,
50,shelf_5,,,,
50,shelf_24,,,,
50,shelf_46,,,,
50,shelf_43,,,,
50,shelf_8,,,,
50,shelf_9,,,,
50,4,81.5,moving_to_pickup,1.0,37.0
50,shelf_3,,,,
50,shelf_41,,,,
50,shelf_16,,,,
50,shelf_62,,,,
50,shelf_36,,,,
50,3,79.5,moving_to_pickup,1.0,41.0
50,1,81.0,moving_to_delivery,1.0,38.0
50,shelf_35,,,,
50,shelf_11,,,,
50,shelf_32,,,,
50,shelf_61,,,,
50,shelf_21,,,,
50,shelf_4,,,,
50,shelf_18,,,,
50,shelf_7,,,,
50,shelf_25,,,,
50,shelf_23,,,,
50,shelf_0,,,,
50,station_1,,,,
50,shelf_12,,,,
50,shelf_1,,,,
50,shelf_6,,,,
50,shelf_17,,,,
50,shelf_40,,,,
50,shelf_49,,,,
50,shelf_26,,,,
50,shelf_29,,,,
50,0,78.5,moving_to_delivery,1.0,43.0
50,shelf_48,,,,
50,shelf_65,,,,
50,shelf_56,,,,
50,station_0,,,,
50,2,79.0,moving_to_pickup,1.0,42.0
50,shelf_28,,,,
50,shelf_37,,,,
50,shelf_59,,,,
50,shelf_44,,,,
50,shelf_30,,,,
50,shelf_55,,,,
50,manager,,,,
50,shelf_47,,,,
50,shelf_22,,,,
50,shelf_57,,,,
50,shelf_64,,,,
50,shelf_27,,,,
50,shelf_14,,,,
50,shelf_34,,,,
50,shelf_20,,,,
50,shelf_15,,,,
50,shelf_13,,,,
50,shelf_58,,,,
50,shelf_31,,,,
50,shelf_33,,,,
50,shelf_54,,,,
50,station_2,,,,
50,station_3,,,,
50,shelf_10,,,,
50,shelf_53,,,,
50,shelf_42,,,,
50,shelf_2,,,,
50,shelf_38,,,,
50,shelf_60,,,,
50,shelf_50,,,,
51,shelf_1,,,,
51,station_0,,,,
51,shelf_18,,,,
51,shelf_50,,,,
51,shelf_23,,,,
51,shelf_46,,,,
51,shelf_33,,,,
51,shelf_56,,,,
51,shelf_43,,,,
51,shelf_42,,,,
51,shelf_48,,,,
51,shelf_53,,,,
51,shelf_41,,,,
51,shelf_0,,,,
51,shelf_34,,,,
51,shelf_10,,,,
51,shelf_36,,,,
51,shelf_9,,,,
51,shelf_64,,,,
51,station_2,,,,
51,manager,,,,
51,shelf_27,,,,
51,shelf_21,,,,
51,shelf_59,,,,
51,shelf_52,,,,
51,shelf_32,,,,
51,shelf_44,,,,
51,0,78.0,moving_to_delivery,1.0,44.0
51,shelf_47,,,,
51,shelf_54,,,,
51,shelf_7,,,,
51,2,78.5,moving_to_pickup,1.0,43.0
51,shelf_49,,,,
51,shelf_17,,,,
51,shelf_62,,,,
51,shelf_14,,,,
51,shelf_4,,,,
51,shelf_57,,,,
51,shelf_25,,,,
51,shelf_31,,,,
51,shelf_65,,,,
51,shelf_40,,,,
51,4,81.0,moving_to_pickup,1.0,38.0
51,shelf_60,,,,
51,shelf_51,,,,
51,shelf_38,,,,
51,shelf_39,,,,
51,shelf_58,,,,
51,shelf_5,,,,
51,shelf_37,,,,
51,shelf_8,,,,
51,shelf_35,,,,
51,shelf_22,,,,
51,shelf_3,,,,
51,3,79.0,moving_to_pickup,1.0,42.0
51,shelf_16,,,,
51,shelf_26,,,,
51,shelf_13,,,,
51,shelf_15,,,,
51,shelf_28,,,,
51,shelf_19,,,,
51,shelf_6,,,,
51,station_1,,,,
51,shelf_45,,,,
51,shelf_30,,,,
51,station_3,,,,
51,shelf_61,,,,
51,shelf_11,,,,
51,shelf_55,,,,
51,shelf_12,,,,
51,shelf_63,,,,
51,shelf_2,,,,
51,shelf_20,,,,
51,shelf_24,,,,
51,1,80.5,moving_to_delivery,1.0,39.0
51,shelf_29,,,,
52,shelf_33,,,,
52,shelf_48,,,,
52,shelf_57,,,,
52,shelf_9,,,,
52,3,78.5,moving_to_pickup,1.0,43.0
52,shelf_13,,,,
52,shelf_34,,,,
52,shelf_14,,,,
52,shelf_25,,,,
52,shelf_52,,,,
52,manager,,,,
52,shelf_0,,,,
52,shelf_56,,,,
52,4,80.5,moving_to_pickup,1.0,39.0
52,shelf_1,,,,
52,shelf_15,,,,
52,shelf_36,,,,
52,shelf_32,,,,
52,shelf_16,,,,
52,shelf_31,,,,
52,shelf_10,,,,
52,shelf_37,,,,
52,shelf_41,,,,
52,shelf_19,,,,
52,shelf_62,,,,
52,shelf_11,,,,
52,2,78.0,moving_to_pickup,1.0,44.0
52,shelf_53,,,,
52,shelf_42,,,,
52,shelf_8,,,,
52,shelf_45,,,,
52,shelf_63,,,,
52,shelf_2,,,,
52,shelf_38,,,,
52,station_1,,,,
52,shelf_21,,,,
52,shelf_23,,,,
52,shelf_30,,,,
52,shelf_54,,,,
52,station_3,,,,
52,shelf_49,,,,
52,shelf_7,,,,
52,shelf_17,,,,
52,shelf_27,,,,
52,shelf_29,,,,
52,station_2,,,,
52,shelf_5,,,,
52,shelf_26,,,,
52,shelf_39,,,,
52,shelf_58,,,,
52,shelf_20,,,,
52,shelf_65,,,,
52,shelf_46,,,,
52,shelf_12,,,,
52,shelf_47,,,,
52,shelf_44,,,,
52,shelf_40,,,,
52,shelf_59,,,,
52,shelf_24,,,,
52,shelf_18,,,,
52,shelf_4,,,,
52,shelf_60,,,,
52,shelf_35,,,,
52,shelf_64,,,,
52,shelf_50,,,,
52,shelf_43,,,,
52,shelf_51,,,,
52,shelf_28,,,,
52,shelf_55,,,,
52,shelf_6,,,,
52,1,80.0,moving_to_delivery,1.0,40.0
52,shelf_22,,,,
52,shelf_3,,,,
52,shelf_61,,,,
52,station_0,,,,
52,0,77.5,moving_to_delivery,1.0,45.0
53,shelf_60,,,,
53,shelf_44,,,,
53,shelf_9,,,,
53,0,77.0,moving_to_pickup,2.0,46.0
53,shelf_10,,,,
53,shelf_55,,,,
53,2,77.5,moving_to_pickup,1.0,45.0
53,shelf_54,,,,
53,shelf_20,,,,
53,shelf_26,,,,
53,shelf_21,,,,
53,shelf_16,,,,
53,shelf_12,,,,
53,shelf_3,,,,
53,shelf_5,,,,
53,shelf_4,,,,
53,manager,,,,
53,shelf_39,,,,
53,shelf_45,,,,
53,shelf_14,,,,
53,1,79.5,moving_to_delivery,1.0,41.0
53,shelf_15,,,,
53,shelf_42,,,,
53,shelf_24,,,,
53,4,80.0,moving_to_pickup,1.0,40.0
53,shelf_1,,,,
53,shelf_11,,,,
53,shelf_8,,,,
53,shelf_28,,,,
53,station_2,,,,
53,shelf_13,,,,
53,shelf_37,,,,
53,3,78.0,moving_to_pickup,1.0,44.0
53,station_3,,,,
53,shelf_61,,,,
53,shelf_50,,,,
53,shelf_6,,,,
53,shelf_33,,,,
53,shelf_56,,,,
53,shelf_7,,,,
53,shelf_19,,,,
53,shelf_49,,,,
53,shelf_59,,,,
53,shelf_46,,,,
53,shelf_51,,,,
53,shelf_57,,,,
53,shelf_0,,,,
53,station_1,,,,
53,shelf_38,,,,
53,shelf_52,,,,
53,shelf_32,,,,
53,shelf_31,,,,
53,shelf_64,,,,
53,shelf_53,,,,
53,shelf_63,,,,
53,shelf_2,,,,
53,shelf_27,,,,
53,shelf_41,,,,
53,shelf_22,,,,
53,shelf_36,,,,
53,shelf_40,,,,
53,shelf_43,,,,
53,shelf_23,,,,
53,shelf_62,,,,
53,shelf_35,,,,
53,station_0,,,,
53,shelf_47,,,,
53,shelf_30,,,,
53,shelf_34,,,,
53,shelf_29,,,,
53,shelf_18,,,,
53,shelf_17,,,,
53,shelf_25,,,,
53,shelf_48,,,,
53,shelf_58,,,,
53,shelf_65,,,,
54,shelf_22,,,,
54,shelf_54,,,,
54,shelf_46,,,,
54,shelf_42,,,,
54,shelf_60,,,,
54,shelf_36,,,,
54,shelf_23,,,,
54,station_1,,,,
54,shelf_16,,,,
54,station_3,,,,
54,shelf_2,,,,
54,shelf_40,,,,
54,shelf_6,,,,
54,shelf_50,,,,
54,3,77.5,moving_to_pickup,1.0,45.0
54,shelf_20,,,,
54,shelf_27,,,,
54,shelf_65,,,,
54,shelf_56,,,,
54,shelf_8,,,,
54,shelf_26,,,,
54,shelf_33,,,,
54,shelf_39,,,,
54,shelf_43,,,,
54,0,76.5,moving_to_pickup,2.0,47.0
54,shelf_61,,,,
54,2,77.0,moving_to_pickup,1.0,46.0
54,shelf_34,,,,
54,shelf_49,,,,
54,shelf_59,,,,
54,station_2,,,,
54,shelf_19,,,,
54,shelf_1,,,,
54,shelf_63,,,,
54,shelf_0,,,,
54,shelf_24,,,,
54,shelf_37,,,,
54,shelf_44,,,,
54,shelf_13,,,,
54,station_0,,,,
54,shelf_35,,,,
54,shelf_7,,,,
54,manager,,,,
54,shelf_48,,,,
54,shelf_53,,,,
54,shelf_4,,,,
54,1,79.0,moving_to_delivery,1.0,42.0
54,shelf_55,,,,
54,shelf_52,,,,
54,4,79.5,moving_to_pickup,1.0,41.0
54,shelf_58,,,,
54,shelf_9,,,,
54,shelf_47,,,,
54,shelf_18,,,,
54,shelf_41,,,,
54,shelf_17,,,,
54,shelf_12,,,,
54,shelf_15,,,,
54,shelf_32,,,,
54,shelf_3,,,,
54,shelf_30,,,,
54,shelf_5,,,,
54,shelf_14,,,,
54,shelf_10,,,,
54,shelf_29,,,,
54,shelf_45,,,,
54,shelf_28,,,,
54,shelf_62,,,,
54,shelf_38,,,,
54,shelf_51,,,,
54,shelf_21,,,,
54,shelf_11,,,,
54,shelf_64,,,,
54,shelf_31,,,,
54,shelf_57,,,,
54,shelf_25,,,,
55,1,78.5,moving_to_pickup,2.0,43.0
55,shelf_49,,,,
55,shelf_5,,,,
55,3,77.0,moving_to_pickup,1.0,46.0
55,shelf_57,,,,
55,0,76.0,moving_to_pickup,2.0,48.0
55,shelf_2,,,,
55,shelf_51,,,,
55,shelf_3,,,,
55,shelf_6,,,,
55,station_1,,,,
55,shelf_47,,,,
55,shelf_64,,,,
55,shelf_21,,,,
55,shelf_28,,,,
55,shelf_40,,,,
55,shelf_37,,,,
55,shelf_23,,,,
55,shelf_17,,,,
55,2,76.5,moving_to_delivery,1.0,47.0
55,shelf_11,,,,
55,shelf_58,,,,
55,shelf_35,,,,
55,shelf_44,,,,
55,shelf_19,,,,
55,shelf_0,,,,
55,shelf_13,,,,
55,shelf_61,,,,
55,shelf_33,,,,
55,station_2,,,,
55,shelf_16,,,,
55,shelf_54,,,,
55,shelf_36,,,,
55,shelf_60,,,,
55,shelf_31,,,,
55,shelf_41,,,,
55,shelf_8,,,,
55,shelf_43,,,,
55,shelf_55,,,,
55,shelf_53,,,,
55,shelf_15,,,,
55,shelf_22,,,,
55,shelf_45,,,,
55,shelf_25,,,,
55,shelf_26,,,,
55,shelf_29,,,,
55,shelf_46,,,,
55,shelf_1,,,,
55,4,79.0,moving_to_pickup,1.0,42.0
55,shelf_34,,,,
55,shelf_62,,,,
55,shelf_30,,,,
55,station_0,,,,
55,shelf_12,,,,
55,shelf_56,,,,
55,shelf_4,,,,
55,shelf_24,,,,
55,shelf_42,,,,
55,shelf_59,,,,
55,shelf_7,,,,
55,shelf_65,,,,
55,manager,,,,
55,shelf_9,,,,
55,shelf_18,,,,
55,shelf_14,,,,
55,shelf_20,,,,
55,shelf_39,,,,
55,shelf_48,,,,
55,shelf_32,,,,
55,shelf_63,,,,
55,station_3,,,,
55,shelf_10,,,,
55,shelf_52,,,,
55,shelf_27,,,,
55,shelf_50,,,,
55,shelf_38,,,,
56,shelf_52,,,,
56,shelf_29,,,,
56,station_2,,,,
56,shelf_22,,,,
56,3,76.5,moving_to_pickup,1.0,47.0
56,shelf_48,,,,
56,shelf_49,,,,
56,shelf_16,,,,
56,shelf_53,,,,
56,shelf_25,,,,
56,shelf_23,,,,
56,shelf_6,,,,
56,shelf_15,,,,
56,shelf_58,,,,
56,shelf_34,,,,
56,shelf_42,,,,
56,station_3,,,,
56,shelf_61,,,,
56,shelf_31,,,,
56,station_1,,,,
56,shelf_2,,,,
56,shelf_14,,,,
56,shelf_41,,,,
56,shelf_5,,,,
56,shelf_20,,,,
56,shelf_21,,,,
56,shelf_13,,,,
56,shelf_65,,,,
56,shelf_50,,,,
56,shelf_55,,,,
56,2,76.0,moving_to_delivery,1.0,48.0
56,shelf_40,,,,
56,shelf_46,,,,
56,shelf_27,,,,
56,4,78.5,moving_to_pickup,1.0,43.0
56,shelf_28,,,,
56,station_0,,,,
56,shelf_63,,,,
56,shelf_8,,,,
56,shelf_36,,,,
56,shelf_45,,,,
56,shelf_4,,,,
56,shelf_19,,,,
56,shelf_54,,,,
56,shelf_24,,,,
56,shelf_12,,,,
56,shelf_0,,,,
56,manager,,,,
56,shelf_9,,,,
56,shelf_56,,,,
56,shelf_44,,,,
56,shelf_47,,,,
56,shelf_3,,,,
56,shelf_10,,,,
56,shelf_39,,,,
56,shelf_43,,,,
56,shelf_60,,,,
56,shelf_37,,,,
56,shelf_32,,,,
56,shelf_51,,,,
56,shelf_17,,,,
56,shelf_62,,,,
56,shelf_7,,,,
56,shelf_26,,,,
56,shelf_38,,,,
56,shelf_57,,,,
56,1,78.0,moving_to_pickup,2.0,44.0
56,shelf_11,,,,
56,shelf_35,,,,
56,shelf_33,,,,
56,0,75.5,moving_to_pickup,2.0,49.0
56,shelf_64,,,,
56,shelf_30,,,,
56,shelf_59,,,,
56,shelf_18,,,,
56,shelf_1,,,,
57,shelf_49,,,,
57,shelf_46,,,,
57,shelf_58,,,,
57,shelf_21,,,,
57,shelf_28,,,,
57,shelf_60,,,,
57,shelf_44,,,,
57,shelf_27,,,,
57,shelf_6,,,,
57,shelf_43,,,,
57,shelf_36,,,,
57,shelf_33,,,,
57,shelf_10,,,,
57,station_3,,,,
57,shelf_50,,,,
57,shelf_39,,,,
57,shelf_7,,,,
57,shelf_3,,,,
57,1,77.5,moving_to_pickup,2.0,45.0
57,shelf_17,,,,
57,shelf_61,,,,
57,shelf_42,,,,
57,shelf_64,,,,
57,manager,,,,
57,shelf_24,,,,
57,shelf_57,,,,
57,4,78.0,moving_to_pickup,1.0,44.0
57,shelf_38,,,,
57,shelf_65,,,,
57,shelf_25,,,,
57,shelf_8,,,,
57,shelf_54,,,,
57,station_0,,,,
57,shelf_18,,,,
57,shelf_37,,,,
57,shelf_45,,,,
57,shelf_0,,,,
57,shelf_47,,,,
57,shelf_13,,,,
57,shelf_29,,,,
57,shelf_1,,,,
57,shelf_9,,,,
57,shelf_20,,,,
57,3,76.0,moving_to_delivery,1.0,48.0
57,shelf_34,,,,
57,shelf_31,,,,
57,shelf_30,,,,
57,shelf_11,,,,
57,shelf_16,,,,
57,shelf_26,,,,
57,shelf_59,,,,
57,shelf_53,,,,
57,shelf_56,,,,
57,station_1,,,,
57,shelf_4,,,,
57,shelf_41,,,,
57,shelf_15,,,,
57,shelf_12,,,,
57,shelf_52,,,,
57,shelf_48,,,,
57,shelf_63,,,,
57,shelf_62,,,,
57,shelf_22,,,,
57,shelf_32,,,,
57,shelf_2,,,,
57,station_2,,,,
57,0,75.0,moving_to_pickup,2.0,50.0
57,shelf_14,,,,
57,shelf_55,,,,
57,shelf_51,,,,
57,2,75.5,moving_to_delivery,1.0,49.0
57,shelf_19,,,,
57,shelf_35,,,,
57,shelf_5,,,,
57,shelf_23,,,,
57,shelf_40,,,,
58,shelf_19,,,,
58,shelf_6,,,,
58,shelf_0,,,,
58,0,74.5,moving_to_pickup,2.0,51.0
58,shelf_65,,,,
58,shelf_39,,,,
58,shelf_46,,,,
58,shelf_22,,,,
58,shelf_60,,,,
58,shelf_45,,,,
58,shelf_63,,,,
58,shelf_48,,,,
58,shelf_64,,,,
58,shelf_47,,,,
58,station_2,,,,
58,shelf_54,,,,
58,3,75.5,moving_to_delivery,1.0,49.0
58,shelf_51,,,,
58,shelf_40,,,,
58,shelf_21,,,,
58,shelf_43,,,,
58,shelf_38,,,,
58,shelf_59,,,,
58,shelf_20,,,,
58,shelf_26,,,,
58,shelf_34,,,,
58,shelf_37,,,,
58,shelf_13,,,,
58,shelf_53,,,,
58,shelf_27,,,,
58,shelf_2,,,,
58,shelf_30,,,,
58,shelf_35,,,,
58,shelf_49,,,,
58,shelf_24,,,,
58,station_3,,,,
58,shelf_23,,,,
58,shelf_31,,,,
58,shelf_33,,,,
58,shelf_7,,,,
58,shelf_10,,,,
58,shelf_3,,,,
58,shelf_11,,,,
58,shelf_58,,,,
58,shelf_57,,,,
58,shelf_55,,,,
58,shelf_52,,,,
58,shelf_4,,,,
58,shelf_44,,,,
58,manager,,,,
58,shelf_18,,,,
58,shelf_5,,,,
58,shelf_36,,,,
58,shelf_50,,,,
58,shelf_56,,,,
58,shelf_62,,,,
58,shelf_9,,,,
58,2,75.0,moving_to_delivery,1.0,50.0
58,shelf_61,,,,
58,1,77.0,moving_to_pickup,2.0,46.0
58,shelf_14,,,,
58,shelf_41,,,,
58,shelf_8,,,,
58,station_1,,,,
58,shelf_29,,,,
58,shelf_25,,,,
58,shelf_1,,,,
58,shelf_16,,,,
58,shelf_42,,,,
58,4,77.5,moving_to_pickup,1.0,45.0
58,shelf_17,,,,
58,shelf_28,,,,
58,shelf_15,,,,
58,shelf_32,,,,
58,station_0,,,,
58,shelf_12,,,,
59,shelf_4,,,,
59,shelf_42,,,,
59,0,74.0,moving_to_pickup,2.0,52.0
59,station_2,,,,
59,shelf_16,,,,
59,shelf_34,,,,
59,shelf_13,,,,
59,shelf_44,,,,
59,station_0,,,,
59,shelf_43,,,,
59,shelf_32,,,,
59,shelf_62,,,,
59,shelf_63,,,,
59,2,74.5,moving_to_delivery,1.0,51.0
59,shelf_17,,,,
59,shelf_3,,,,
59,shelf_18,,,,
59,shelf_38,,,,
59,shelf_27,,,,
59,shelf_46,,,,
59,shelf_24,,,,
59,station_3,,,,
59,shelf_31,,,,
59,shelf_41,,,,
59,1,76.5,moving_to_pickup,2.0,47.0
59,shelf_25,,,,
59,shelf_50,,,,
59,shelf_8,,,,
59,shelf_12,,,,
59,shelf_23,,,,
59,shelf_51,,,,
59,3,75.0,moving_to_delivery,1.0,50.0
59,shelf_20,,,,
59,station_1,,,,
59,shelf_6,,,,
59,shelf_5,,,,
59,shelf_21,,,,
59,shelf_36,,,,
59,shelf_14,,,,
59,manager,,,,
59,4,77.0,moving_to_delivery,1.0,46.0
59,shelf_9,,,,
59,shelf_47,,,,
59,shelf_0,,,,
59,shelf_33,,,,
59,shelf_57,,,,
59,shelf_28,,,,
59,shelf_10,,,,
59,shelf_19,,,,
59,shelf_37,,,,
59,shelf_65,,,,
59,shelf_26,,,,
59,shelf_56,,,,
59,shelf_1,,,,
59,shelf_61,,,,
59,shelf_55,,,,
59,shelf_45,,,,
59,shelf_30,,,,
59,shelf_64,,,,
59,shelf_54,,,,
59,shelf_35,,,,
59,shelf_52,,,,
59,shelf_15,,,,
59,shelf_40,,,,
59,shelf_2,,,,
59,shelf_48,,,,
59,shelf_58,,,,
59,shelf_29,,,,
59,shelf_49,,,,
59,shelf_7,,,,
59,shelf_22,,,,
59,shelf_59,,,,
59,shelf_11,,,,
59,shelf_53,,,,
59,shelf_39,,,,
59,shelf_60,,,,
60,shelf_25,,,,
60,2,74.0,moving_to_delivery,1.0,52.0
60,shelf_62,,,,
60,shelf_6,,,,
60,shelf_33,,,,
60,shelf_17,,,,
60,shelf_16,,,,
60,shelf_52,,,,
60,station_0,,,,
60,station_1,,,,
60,shelf_54,,,,
60,shelf_58,,,,
60,shelf_11,,,,
60,shelf_24,,,,
60,shelf_42,,,,
60,shelf_31,,,,
60,shelf_63,,,,
60,shelf_41,,,,
60,shelf_59,,,,
60,shelf_3,,,,
60,shelf_8,,,,
60,3,74.5,moving_to_delivery,1.0,51.0
60,shelf_27,,,,
60,shelf_28,,,,
60,shelf_9,,,,
60,shelf_10,,,,
60,shelf_13,,,,
60,0,73.5,moving_to_pickup,2.0,53.0
60,1,76.0,moving_to_pickup,2.0,48.0
60,shelf_22,,,,
60,shelf_44,,,,
60,shelf_50,,,,
60,shelf_29,,,,
60,station_2,,,,
60,shelf_61,,,,
60,shelf_37,,,,
60,shelf_36,,,,
60,shelf_55,,,,
60,shelf_21,,,,
60,shelf_48,,,,
60,shelf_19,,,,
60,shelf_53,,,,
60,shelf_5,,,,
60,shelf_47,,,,
60,shelf_32,,,,
60,shelf_14,,,,
60,shelf_23,,,,
60,shelf_56,,,,
60,shelf_46,,,,
60,shelf_65,,,,
60,shelf_49,,,,
60,shelf_51,,,,
60,shelf_34,,,,
60,shelf_45,,,,
60,shelf_60,,,,
60,shelf_39,,,,
60,station_3,,,,
60,shelf_12,,,,
60,shelf_4,,,,
60,shelf_57,,,,
60,shelf_15,,,,
60,shelf_18,,,,
60,shelf_35,,,,
60,manager,,,,
60,shelf_1,,,,
60,shelf_2,,,,
